id,question,choices,answerKey,clean,corrupted,correct_idx,incorrect_idx
AMP_2016_8_48,"In 1931, Barbara McClintock discovered that genes could change position on a chromosome. In corn plants, if a certain gene was moved next to the gene that controls kernel color, the kernels in an ear of corn were various colors. Which statement best supports McClintock's discovery?","{'text': array(['Genes control inherited traits in organisms.',
       'Corn plants can reproduce in laboratory environments.',
       'Chromosomes can move around in the nucleus of a cell.',
       'Genes are able to disappear and reappear in later generations.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"In 1931, Barbara McClintock discovered that genes could change position on a chromosome. In corn plants, if a certain gene was moved next to the gene that controls kernel color, the kernels in an ear of corn were various colors. Which statement best supports McClintock's discovery?
(A) Genes control inherited traits in organisms.
(B) Corn plants can reproduce in laboratory environments.
(C) Chromosomes can move around in the nucleus of a cell.
(D) Genes are able to disappear and reappear in later generations.
Answer: (","Which is the most possible answer?
(A) Genes control inherited traits in organisms.
(B) Corn plants can reproduce in laboratory environments.
(C) Chromosomes can move around in the nucleus of a cell.
(D) Genes are able to disappear and reappear in later generations.
Answer: (",32,"[33, 34, 35]"
NYSEDREGENTS_2013_8_21,Herbivores obtain most of their energy by,"{'text': array(['consuming animals', 'consuming plants', 'producing sugar',
       'absorbing sunlight'], dtype=object), 'label': array(['1', '2', '3', '4'], dtype=object)}",2,"Herbivores obtain most of their energy by
(1) consuming animals
(2) consuming plants
(3) producing sugar
(4) absorbing sunlight
Answer: (","Which is the most possible answer?
(1) consuming animals
(2) consuming plants
(3) producing sugar
(4) absorbing sunlight
Answer: (",17,"[16, 18, 19]"
Mercury_7220465,Which factor has the greatest effect on a community's stores of freshwater?,"{'text': array(['the location of the nearest ocean', 'the average annual rainfall',
       'the location of the nearest mountain',
       'the average winter temperature'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Which factor has the greatest effect on a community's stores of freshwater?
(A) the location of the nearest ocean
(B) the average annual rainfall
(C) the location of the nearest mountain
(D) the average winter temperature
Answer: (","Which is the most possible answer?
(A) the location of the nearest ocean
(B) the average annual rainfall
(C) the location of the nearest mountain
(D) the average winter temperature
Answer: (",33,"[32, 34, 35]"
Mercury_404086,"A researcher's plan is to place five fish in separate tanks, give them the same amount of food each day, and keep the temperature the same. One fish will be exposed to artificial light for 24 hours each day, while the others will have light for 22 hours and then no light for 2 hours each day. Which is the control for this experiment?","{'text': array(['the separate tanks', 'the amount of food',
       'the fish deprived of light',
       'the fish exposed to light for 24 hours'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"A researcher's plan is to place five fish in separate tanks, give them the same amount of food each day, and keep the temperature the same. One fish will be exposed to artificial light for 24 hours each day, while the others will have light for 22 hours and then no light for 2 hours each day. Which is the control for this experiment?
(A) the separate tanks
(B) the amount of food
(C) the fish deprived of light
(D) the fish exposed to light for 24 hours
Answer: (","Which is the most possible answer?
(A) the separate tanks
(B) the amount of food
(C) the fish deprived of light
(D) the fish exposed to light for 24 hours
Answer: (",35,"[32, 33, 34]"
MDSA_2007_8_6,"Use The Periodic Table of the Elements and the information below to answer the question. Magnesium metal (Mg) is grayish-white in color and reacts actively with water. Fluorine (F2) is a greenish-yellow gas at room temperature and is a member of the halogen family. These two elements react to produce magnesium fluoride (MgF2), a chemical commonly used in making windows and lenses. How does adding heat energy affect magnesium fluoride (MgF2) molecules?","{'text': array(['The motion of the molecules stops.',
       'The motion of the molecules increases.',
       'The motion of the molecules decreases.',
       'The motion of the molecules is at a constant rate.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Use The Periodic Table of the Elements and the information below to answer the question. Magnesium metal (Mg) is grayish-white in color and reacts actively with water. Fluorine (F2) is a greenish-yellow gas at room temperature and is a member of the halogen family. These two elements react to produce magnesium fluoride (MgF2), a chemical commonly used in making windows and lenses. How does adding heat energy affect magnesium fluoride (MgF2) molecules?
(A) The motion of the molecules stops.
(B) The motion of the molecules increases.
(C) The motion of the molecules decreases.
(D) The motion of the molecules is at a constant rate.
Answer: (","Which is the most possible answer?
(A) The motion of the molecules stops.
(B) The motion of the molecules increases.
(C) The motion of the molecules decreases.
(D) The motion of the molecules is at a constant rate.
Answer: (",33,"[32, 34, 35]"
Mercury_7179288,A shift in climate changes a forested area with little annual snowfall to an area with snowfall most of the year. Natural selection would most likely favor a rabbit with which adaptation?,"{'text': array(['dark coat color', 'increased body fat',
       'large ears to release body heat',
       'more powerful legs for burrowing'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"A shift in climate changes a forested area with little annual snowfall to an area with snowfall most of the year. Natural selection would most likely favor a rabbit with which adaptation?
(A) dark coat color
(B) increased body fat
(C) large ears to release body heat
(D) more powerful legs for burrowing
Answer: (","Which is the most possible answer?
(A) dark coat color
(B) increased body fat
(C) large ears to release body heat
(D) more powerful legs for burrowing
Answer: (",33,"[32, 34, 35]"
Mercury_7163363,"When humans move into an area, they sometimes plant grasses, flowers, or trees that are not native to the area. The non-native species sometimes choke out the native species. Which organism would most likely be harmed by a loss of native plants in the area?","{'text': array(['the fungi that break down dead plants',
       'the beetles that eat a variety of grass roots',
       'the mosquitoes that hide under plant leaves',
       'the caterpillars that eat only one type of plant'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"When humans move into an area, they sometimes plant grasses, flowers, or trees that are not native to the area. The non-native species sometimes choke out the native species. Which organism would most likely be harmed by a loss of native plants in the area?
(A) the fungi that break down dead plants
(B) the beetles that eat a variety of grass roots
(C) the mosquitoes that hide under plant leaves
(D) the caterpillars that eat only one type of plant
Answer: (","Which is the most possible answer?
(A) the fungi that break down dead plants
(B) the beetles that eat a variety of grass roots
(C) the mosquitoes that hide under plant leaves
(D) the caterpillars that eat only one type of plant
Answer: (",35,"[32, 33, 34]"
Mercury_SC_405883,What is a way of improving air quality?,"{'text': array(['driving large cars', 'building more factories',
       'burning wood in the fireplace',
       'using solar energy to produce electricity'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"What is a way of improving air quality?
(A) driving large cars
(B) building more factories
(C) burning wood in the fireplace
(D) using solar energy to produce electricity
Answer: (","Which is the most possible answer?
(A) driving large cars
(B) building more factories
(C) burning wood in the fireplace
(D) using solar energy to produce electricity
Answer: (",35,"[32, 33, 34]"
Mercury_7081655,Which tool should be used to measure the stem length of a plant?,"{'text': array(['a balance', 'a metric ruler', 'a graduated cylinder',
       'a thermometer'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Which tool should be used to measure the stem length of a plant?
(A) a balance
(B) a metric ruler
(C) a graduated cylinder
(D) a thermometer
Answer: (","Which is the most possible answer?
(A) a balance
(B) a metric ruler
(C) a graduated cylinder
(D) a thermometer
Answer: (",33,"[32, 34, 35]"
Mercury_176820,In which of these organs does most absorption of nutrients take place?,"{'text': array(['liver', 'stomach', 'small intestine', 'large intestine'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"In which of these organs does most absorption of nutrients take place?
(A) liver
(B) stomach
(C) small intestine
(D) large intestine
Answer: (","Which is the most possible answer?
(A) liver
(B) stomach
(C) small intestine
(D) large intestine
Answer: (",34,"[32, 33, 35]"
